Local Time,UTC Time,MMSI,IMO,Name,Call Sign,Ship Type,Length,Beam,Draught,SOG,COG,Heading,Latitude,Longitude,Destination,Status,Flag,AIS Ship Type,AIS Status,AIS A,AIS B,AIS C,AIS D
8/7/2025 22:11,8/7/2025 14:11,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,110.7,511,1.273133,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:12,8/7/2025 14:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,265.5,511,1.273137,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:15,8/7/2025 14:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,234.1,511,1.273182,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:18,8/7/2025 14:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,203.3,511,1.27311,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:22,8/7/2025 14:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,231.5,511,1.273047,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:24,8/7/2025 14:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,352.7,511,1.273133,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:25,8/7/2025 14:25,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,46.7,511,1.273105,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:26,8/7/2025 14:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,50.8,511,1.273097,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:27,8/7/2025 14:27,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,48.3,511,1.27315,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:35,8/7/2025 14:35,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,222.5,511,1.273097,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:41,8/7/2025 14:41,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,59.6,511,1.273152,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:43,8/7/2025 14:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,1.1,221.8,511,1.273128,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:44,8/7/2025 14:44,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,222.4,511,1.273023,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:45,8/7/2025 14:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,239.2,511,1.272992,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:47,8/7/2025 14:47,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,20.8,511,1.273047,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:51,8/7/2025 14:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,227.2,511,1.27304,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 22:55,8/7/2025 14:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,96.1,511,1.273023,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:00,8/7/2025 15:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,44.4,511,1.273065,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:03,8/7/2025 15:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,319.7,511,1.27303,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:06,8/7/2025 15:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,76.7,511,1.273053,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:07,8/7/2025 15:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,355.1,511,1.273105,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:09,8/7/2025 15:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,352.5,511,1.273075,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:12,8/7/2025 15:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,275.8,511,1.273035,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:14,8/7/2025 15:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,75.7,511,1.272997,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:15,8/7/2025 15:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273022,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:18,8/7/2025 15:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,67.1,511,1.273113,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:22,8/7/2025 15:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,281.2,511,1.273063,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:26,8/7/2025 15:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,173.2,511,1.272932,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:27,8/7/2025 15:27,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,181.7,511,1.272952,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:30,8/7/2025 15:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,27.3,511,1.273018,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:33,8/7/2025 15:33,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,53.4,511,1.273052,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:34,8/7/2025 15:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,34.1,511,1.273135,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:36,8/7/2025 15:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,322.6,511,1.273197,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:37,8/7/2025 15:37,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,187.9,511,1.273095,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:42,8/7/2025 15:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,179.3,511,1.272985,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:44,8/7/2025 15:44,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,286.2,511,1.273013,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:48,8/7/2025 15:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,45.6,511,1.273052,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:49,8/7/2025 15:49,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,48.1,511,1.273112,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:51,8/7/2025 15:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,79,511,1.273145,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:54,8/7/2025 15:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273193,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
8/7/2025 23:59,8/7/2025 15:59,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273113,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:01,8/7/2025 16:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,78.7,511,1.273178,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:02,8/7/2025 16:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,88.3,511,1.273207,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:03,8/7/2025 16:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,76,511,1.273225,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:04,8/7/2025 16:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273203,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:09,8/7/2025 16:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,71.5,511,1.273183,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:11,8/7/2025 16:11,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,237.7,511,1.273135,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:14,8/7/2025 16:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,91.4,511,1.273167,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:15,8/7/2025 16:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,40.2,511,1.273232,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:16,8/7/2025 16:16,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,114.5,511,1.273217,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:19,8/7/2025 16:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,219.6,511,1.273205,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:20,8/7/2025 16:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,208.3,511,1.273153,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:25,8/7/2025 16:25,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,320.4,511,1.27324,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:26,8/7/2025 16:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,207.9,511,1.273178,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:28,8/7/2025 16:28,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,79.9,511,1.273157,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:29,8/7/2025 16:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,98.5,511,1.273208,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:33,8/7/2025 16:33,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,259,511,1.273123,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:37,8/7/2025 16:37,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,106.7,511,1.273243,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:38,8/7/2025 16:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,89.7,511,1.27315,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:40,8/7/2025 16:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,155.5,511,1.27314,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:42,8/7/2025 16:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,332.2,511,1.273167,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:45,8/7/2025 16:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,283.5,511,1.273138,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:48,8/7/2025 16:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,79.2,511,1.273137,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:50,8/7/2025 16:50,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,40.8,511,1.273198,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:51,8/7/2025 16:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,245,511,1.273162,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:52,8/7/2025 16:52,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,232.6,511,1.273128,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:54,8/7/2025 16:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,19.5,511,1.273142,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 0:55,8/7/2025 16:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,101.5,511,1.273147,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:03,8/7/2025 17:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,116.6,511,1.273208,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:05,8/7/2025 17:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,91.3,511,1.273152,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:07,8/7/2025 17:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,194.5,511,1.273117,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:09,8/7/2025 17:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,345.3,511,1.273177,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:14,8/7/2025 17:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,353.1,511,1.27313,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:16,8/7/2025 17:16,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,89.9,511,1.273168,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:20,8/7/2025 17:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,119.4,511,1.273113,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:22,8/7/2025 17:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273155,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:24,8/7/2025 17:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,151.1,511,1.273175,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:25,8/7/2025 17:25,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,168.4,511,1.273075,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:26,8/7/2025 17:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,22.2,511,1.273178,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:31,8/7/2025 17:31,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,253.4,511,1.273142,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:32,8/7/2025 17:32,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,317.3,511,1.273192,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:33,8/7/2025 17:33,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,96.7,511,1.273138,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:35,8/7/2025 17:35,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,97.3,511,1.273178,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:39,8/7/2025 17:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,325.4,511,1.273148,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:41,8/7/2025 17:41,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,262.2,511,1.273088,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:42,8/7/2025 17:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,338.6,511,1.273137,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:46,8/7/2025 17:46,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,338.7,511,1.273192,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:47,8/7/2025 17:47,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,67,511,1.273118,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:48,8/7/2025 17:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,355.6,511,1.273157,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:49,8/7/2025 17:49,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,293.6,511,1.273112,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:50,8/7/2025 17:50,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,331.6,511,1.273165,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:53,8/7/2025 17:53,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,154.8,511,1.273122,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 1:54,8/7/2025 17:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,302.3,511,1.273173,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:01,8/7/2025 18:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,291.4,511,1.273123,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:03,8/7/2025 18:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,319.9,511,1.273197,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:04,8/7/2025 18:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,101.6,511,1.273138,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:05,8/7/2025 18:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,65.9,511,1.273102,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:06,8/7/2025 18:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,13,511,1.27313,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:06,8/7/2025 18:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,13,511,1.27313,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:20,8/7/2025 18:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,73,511,1.273125,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:21,8/7/2025 18:21,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,287,511,1.27311,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:22,8/7/2025 18:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,266.2,511,1.27309,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:24,8/7/2025 18:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,299.8,511,1.2731,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:26,8/7/2025 18:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,82.8,511,1.273148,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:27,8/7/2025 18:27,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,140.1,511,1.273123,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:30,8/7/2025 18:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,325.7,511,1.273158,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:32,8/7/2025 18:32,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,96.5,511,1.273143,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:34,8/7/2025 18:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,4.8,511,1.273102,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:36,8/7/2025 18:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,236.6,511,1.273157,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:38,8/7/2025 18:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,322.9,511,1.27319,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:40,8/7/2025 18:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,116.7,511,1.273192,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:43,8/7/2025 18:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,75.3,511,1.27322,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:44,8/7/2025 18:44,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,147.2,511,1.273135,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:45,8/7/2025 18:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,242.6,511,1.273158,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:47,8/7/2025 18:47,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,298.8,511,1.273195,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:54,8/7/2025 18:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,105.5,511,1.273178,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:56,8/7/2025 18:56,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,260.9,511,1.273148,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:57,8/7/2025 18:57,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,310,511,1.273177,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 2:58,8/7/2025 18:58,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,30.7,511,1.273152,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 3:00,8/7/2025 19:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.7,78.9,511,1.273193,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 3:01,8/7/2025 19:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,97.1,511,1.27312,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 3:02,8/7/2025 19:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,37.7,511,1.273292,103.8685,,,Singapore,60,,4,14,3,3
